size,cpu_bw,mem,requests_per_second,completed_requests,failed_requests,html_transfer_byte,mean_time_per_request,total_transfer_byte,transfer_rate_kbyte_per_second,rx_bytes,rx_packets,tx_bytes,tx_packets,vnf
0,0.2,64,1500.19,90012.0,0.0,0.0,0.667,24753300.0,402.88,30703513.0,90149.0,15662642.0,90019.0,haproxy
0,0.2,64,1502.17,90245.0,0.0,0.0,0.666,24817375.0,403.41,30782834.0,90380.0,15703316.0,90254.0,haproxy
0,0.2,64,1515.02,91821.0,0.0,0.0,0.66,25250775.0,406.87,31320382.0,91958.0,15977540.0,91830.0,haproxy
0,0.2,64,1478.49,89294.0,0.0,0.0,0.676,24555850.0,397.06,30458543.0,89429.0,15537842.0,89303.0,haproxy
0,0.2,64,1500.28,90183.0,0.0,0.0,0.667,24800325.0,402.91,30761560.0,90316.0,15692792.0,90196.0,haproxy
0,0.2,64,1483.2,88992.0,0.0,0.0,0.674,24472800.0,398.32,30355165.0,89121.0,15485690.0,89007.0,haproxy
0,0.2,64,1462.17,88360.0,0.0,0.0,0.684,24299000.0,392.67,30140049.0,88495.0,15375326.0,88369.0,haproxy
0,0.2,64,1516.45,91629.0,0.0,0.0,0.659,25197975.0,407.25,31254910.0,91766.0,15944132.0,91638.0,haproxy
0,0.2,64,1449.88,86993.0,0.0,0.0,0.69,23923075.0,389.37,29673506.0,87122.0,15137468.0,87002.0,haproxy
0,0.2,64,1479.89,89016.0,0.0,0.0,0.676,24479400.0,397.43,30363613.0,89149.0,15489470.0,89025.0,haproxy
0,0.2,64,1495.59,90405.0,0.0,0.0,0.669,24861375.0,401.65,30837262.0,90538.0,15731156.0,90414.0,haproxy
0,0.2,64,1492.87,90539.0,0.0,0.0,0.67,24898225.0,400.92,30883088.0,90674.0,15754604.0,90550.0,haproxy
1,0.2,64,0.69,42.0,0.0,13372320612.0,1444.843,13372331700.0,215197.53,13476267322.0,1573179.0,65469358.0,991867.0,haproxy
1,0.2,64,0.73,44.0,0.0,14009097784.0,1373.664,14009109400.0,226348.34,14118032270.0,1649835.0,69224048.0,1048766.0,haproxy
1,0.2,64,0.72,44.0,0.0,14009097784.0,1391.1,14009109400.0,223511.32,14117440700.0,1641258.0,67344092.0,1020286.0,haproxy
